# time_start: 2026-05-10 13:07:08
# time_stop:  2026-05-10 13:07:15
CH 0, CH 8, CH 9
11410, , 
11404, , 
11409, , 
11397, , 
11369, , 
11371, , 
11390, , 
11408, , 
11410, , 
11409, , 
11411, , 
11404, , 
11373, , 
11372, , 
11389, , 
11409, , 
11411, , 
11412, , 
11410, , 
11397, , 
11376, , 
11373, , 
11380, , 
11392, , 
11410, , 
11411, , 
11414, , 
11399, , 
11378, , 
11375, , 
11378, , 
11387, , 
11403, , 
11415, , 
11412, , 
11410, , 
11408, , 
11379, , 
11376, , 
11370, , 
11388, , 
11410, , 
11416, , 
11411, , 
11399, , 
11381, , 
11373, , 
11371, , 
11392, , 
11403, , 
11412, , 
11414, , 
11422, , 
11403, , 
11375, , 
11369, , 
11370, , 
11386, , 
11408, , 
11408, , 
11414, , 
11412, , 
11394, , 
11372, , 
11370, , 
11372, , 
11383, , 
11406, , 
11411, , 
11414, , 
11411, , 
11398, , 
11373, , 
11373, , 
11386, , 
11423, , 
11408, , 
11406, , 
11398, , 
11374, , 
11370, , 
11385, , 
11404, , 
11411, , 
11410, , 
11417, , 
11401, , 
11375, , 
11370, , 
11371, , 
11391, , 
11409, , 
11410, , 
11410, , 
11416, , 
11390, , 
11372, , 
11378, , 
11376, , 
11389, , 
11414, , 
11416, , 
11415, , 
11394, , 
11366, , 
11377, , 
11386, , 
11417, , 
11414, , 
11413, , 
11400, , 
11379, , 
11370, , 
11376, , 
11386, , 
11407, , 
11419, , 
11411, , 
11419, , 
11401, , 
11376, , 
11367, , 
11371, , 
11389, , 
11418, , 
11417, , 
11409, , 
11408, , 
11382, , 
11375, , 
11374, , 
11377, , 
11388, , 
11419, , 
11412, , 
11420, , 
11399, , 
11383, , 
11384, , 
11376, , 
11373, , 
11390, , 
11414, , 
11422, , 
11415, , 
11399, , 
11387, , 
11377, , 
11377, , 
11372, , 
11394, , 
11414, , 
11413, , 
11415, , 
11394, , 
11383, , 
11375, , 
11377, , 
11393, , 
11420, , 
11423, , 
11401, , 
11391, , 
11379, , 
11380, , 
11381, , 
11398, , 
11422, , 
11413, , 
11399, , 
11382, , 
11377, , 
11382, , 
11379, , 
11393, , 
11408, , 
11412, , 
11417, , 
11405, , 
11382, , 
11382, , 
11375, , 
11374, , 
11387, , 
11415, , 
11420, , 
11421, , 
11404, , 
11378, , 
11378, , 
11381, , 
11377, , 
11391, , 
11415, , 
11417, , 
11419, , 
11405, , 
11382, , 
11365, , 
11345, , 
11386, , 
11413, , 
11415, , 
11419, , 
11428, , 
11409, , 
11360, , 
11352, , 
11373, , 
11391, , 
11404, , 
11416, , 
11417, , 
11422, , 
11403, , 
11379, , 
11384, , 
11377, , 
11377, , 
11396, , 
11416, , 
11418, , 
11411, , 
11392, , 
11380, , 
11379, , 
11373, , 
11395, , 
11416, , 
11414, , 
11409, , 
11387, , 
11373, , 
11381, , 
11380, , 
11395, , 
11418, , 
11421, , 
11407, , 
11382, , 
11382, , 
11381, , 
11386, , 
11396, , 
11418, , 
11409, , 
11391, , 
11390, , 
11386, , 
11385, , 
11382, , 
11398, , 
11419, , 
11414, , 
11390, , 
11380, , 
11379, , 
11382, , 
11379, , 
11397, , 
11422, , 
11426, , 
11408, , 
11388, , 
11388, , 
11370, , 
11363, , 
11391, , 
11429, , 
11429, , 
11409, , 
11380, , 
11365, , 
11365, , 
11379, , 
11398, , 
11418, , 
11425, , 
11425, , 
11412, , 
11371, , 
11352, , 
11352, , 
11396, , 
11422, , 
11425, , 
11420, , 
11406, , 
11374, , 
11347, , 
11360, , 
11400, , 
11425, , 
11416, , 
11422, , 
11418, , 
11378, , 
11348, , 
11359, , 
11397, , 
11424, , 
11421, , 
11422, , 
11417, , 
11377, , 
11340, , 
11355, , 
11398, , 
11419, , 
11425, , 
11425, , 
11405, , 
11372, , 
11345, , 
11357, , 
11393, , 
11422, , 
11428, , 
11426, , 
11411, , 
11380, , 
11374, , 
11358, , 
11377, , 
11397, , 
11423, , 
11418, , 
11432, , 
11412, , 
11367, , 
11345, , 
11356, , 
11396, , 
11421, , 
11425, , 
11424, , 
11412, , 
11377, , 
11340, , 
11350, , 
11396, , 
11421, , 
11433, , 
11423, , 
11416, , 
11371, , 
11354, , 
11361, , 
11395, , 
11429, , 
11431, , 
11425, , 
11413, , 
11372, , 
11358, , 
11363, , 
11385, , 
11398, , 
11426, , 
11428, , 
11419, , 
11394, , 
11374, , 
11353, , 
11365, , 
11393, , 
11424, , 
11437, , 
11433, , 
11411, , 
11379, , 
11356, , 
11353, , 
11356, , 
11402, , 
11430, , 
11428, , 
11427, , 
11409, , 
11384, , 
11349, , 
11347, , 
11357, , 
11398, , 
11423, , 
11426, , 
11425, , 
11424, , 
11391, , 
11375, , 
11349, , 
11365, , 
11405, , 
11425, , 
11431, , 
11430, , 
11412, , 
11379, , 
11350, , 
11347, , 
11359, , 
11401, , 
11421, , 
11428, , 
11426, , 
11420, , 
11380, , 
11345, , 
11361, , 
11407, , 
11426, , 
11427, , 
11430, , 
11411, , 
11371, , 
11352, , 
11364, , 
11392, , 
11408, , 
11424, , 
11435, , 
11423, , 
11376, , 
11351, , 
11348, , 
11354, , 
11403, , 
11424, , 
11427, , 
11437, , 
11417, , 
11380, , 
11352, , 
11348, , 
11355, , 
11395, , 
11432, , 
11438, , 
11427, , 
11415, , 
11382, , 
11356, , 
11349, , 
11360, , 
11405, , 
11428, , 
11426, , 
11433, , 
11420, , 
11374, , 
11361, , 
11365, , 
11380, , 
11402, , 
11426, , 
11436, , 
11419, , 
11387, , 
11361, , 
11346, , 
11362, , 
11403, , 
11431, , 
11434, , 
11440, , 
11417, , 
11378, , 
11340, , 
11321, , 
11356, , 
11407, , 
11418, , 
11430, , 
11434, , 
11414, , 
11382, , 
11351, , 
11358, , 
11406, , 
11428, , 
11433, , 
11433, , 
11417, , 
11380, , 
11352, , 
11360, , 
11354, , 
11404, , 
11429, , 
11432, , 
11416, , 
11395, , 
11383, , 
11347, , 
11361, , 
11399, , 
11427, , 
11430, , 
11429, , 
11418, , 
11385, , 
11345, , 
11323, , 
11354, , 
11401, , 
11424, , 
11429, , 
11436, , 
11416, , 
11382, , 
11353, , 
11359, , 
11386, , 
11402, , 
11420, , 
11425, , 
11434, , 
11420, , 
11380, , 
11356, , 
11358, , 
11360, , 
11405, , 
11429, , 
11435, , 
11422, , 
11393, , 
11382, , 
11354, , 
11367, , 
11391, , 
11409, , 
11428, , 
11429, , 
11419, , 
11389, , 
11349, , 
11356, , 
11361, , 
11406, , 
11421, , 
11431, , 
11420, , 
11399, , 
11383, , 
11357, , 
11366, , 
11390, , 
11406, , 
11438, , 
11425, , 
11396, , 
11386, , 
11367, , 
11353, , 
11364, , 
11406, , 
11433, , 
11432, , 
11412, , 
11397, , 
11382, , 
11355, , 
11369, , 
11394, , 
11404, , 
11433, , 
11432, , 
11422, , 
11383, , 
11349, , 
11361, , 
11362, , 
11401, , 
11426, , 
11434, , 
11421, , 
11386, , 
11359, , 
11355, , 
11367, , 
11408, , 
11434, , 
11434, , 
11414, , 
11384, , 
11345, , 
11348, , 
11367, , 
11408, , 
11434, , 
11438, , 
11432, , 
11407, , 
11360, , 
11360, , 
11355, , 
11362, , 
11399, , 
11434, , 
11449, , 
11419, , 
11394, , 
11382, , 
11361, , 
11357, , 
11369, , 
11402, , 
11430, , 
11432, , 
11425, , 
11402, , 
11380, , 
11349, , 
11366, , 
11396, , 
11407, , 
11425, , 
11442, , 
11425, , 
11385, , 
11358, , 
11359, , 
11354, , 
11378, , 
11427, , 
11436, , 
11436, , 
11419, , 
11382, , 
11349, , 
11324, , 
11355, , 
11409, , 
11428, , 
11432, , 
11433, , 
11429, , 
11392, , 
11371, , 
11409, , 
11438, , 
11428, , 
11395, , 
11387, , 
11366, , 
11365, , 
11359, , 
11406, , 
11435, , 
11436, , 
11420, , 
11386, , 
11357, , 
11352, , 
11363, , 
11405, , 
11430, , 
11435, , 
11420, , 
11393, , 
11354, , 
11362, , 
11364, , 
11407, , 
11436, , 
11438, , 
11422, , 
11384, , 
11359, , 
11357, , 
11367, , 
11393, , 
11408, , 
11427, , 
11444, , 
11422, , 
11385, , 
11358, , 
11352, , 
11354, , 
11383, , 
11425, , 
11443, , 
11438, , 
11417, , 
11392, , 
11343, , 
11331, , 
11357, , 
11402, , 
11434, , 
11439, , 
11442, , 
11408, , 
11358, , 
11353, , 
11360, , 
11365, , 
11402, , 
11429, , 
11435, , 
11426, , 
11398, , 
11385, , 
11358, , 
11359, , 
11368, , 
11408, , 
11443, , 
11428, , 
11415, , 
11385, , 
11356, , 
11350, , 
11365, , 
11402, , 
11436, , 
11439, , 
11421, , 
11391, , 
11362, , 
11349, , 
11361, , 
11405, , 
11434, , 
11435, , 
11425, , 
11391, , 
11352, , 
11350, , 
11366, , 
11406, , 
11436, , 
11436, , 
11423, , 
11389, , 
11366, , 
11350, , 
11368, , 
11407, , 
11439, , 
11441, , 
11438, , 
11388, , 
11346, , 
11326, , 
11364, , 
11409, , 
11431, , 
11431, , 
11441, , 
11411, , 
11351, , 
11328, , 
11367, , 
11390, , 
11403, , 
11434, , 
11436, , 
11422, , 
11382, , 
11361, , 
11356, , 
11367, , 
11401, , 
11435, , 
11443, , 
11418, , 
11384, , 
11364, , 
11355, , 
11356, , 
11404, , 
11436, , 
11444, , 
11419, , 
11390, , 
11363, , 
11352, , 
11361, , 
11410, , 
11433, , 
11429, , 
11419, , 
11385, , 
11357, , 
11356, , 
11370, , 
11409, , 
11426, , 
11438, , 
11421, , 
11388, , 
11362, , 
11362, , 
11357, , 
11369, , 
11408, , 
11431, , 
11442, , 
11425, , 
11387, , 
11359, , 
11356, , 
11370, , 
11405, , 
11429, , 
11443, , 
11424, , 
11389, , 
11358, , 
11353, , 
11364, , 
11383, , 
11409, , 
11436, , 
11441, , 
11424, , 
11389, , 
11349, , 
11328, , 
11354, , 
11402, , 
11436, , 
11438, , 
11438, , 
11425, , 
11382, , 
11321, , 
11327, , 
11372, , 
11409, , 
11436, , 
11436, , 
11440, , 
11410, , 
11358, , 
11356, , 
11355, , 
11369, , 
11401, , 
11434, , 
11436, , 
11431, , 
11419, , 
11385, , 
11352, , 
11330, , 
11358, , 
11401, , 
11435, , 
11428, , 
11431, , 
11420, , 
11386, , 
11359, , 
11353, , 
11362, , 
11403, , 
11435, , 
11439, , 
11427, , 
11386, , 
11356, , 
11354, , 
11364, , 
11404, , 
11431, , 
11432, , 
11423, , 
11384, , 
11365, , 
11360, , 
11360, , 
11401, , 
11433, , 
11437, , 
11419, , 
11397, , 
11385, , 
11360, , 
11354, , 
11362, , 
11404, , 
11431, , 
11437, , 
11417, , 
11399, , 
11380, , 
11356, , 
11350, , 
11367, , 
11401, , 
11434, , 
11397, , 
11330, , 
11328, , 
11358, , 
11406, , 
11437, , 
11437, , 
11433, , 
11423, , 
11380, , 
11321, , 
11325, , 
11374, , 
11429, , 
11435, , 
11434, , 
11440, , 
11415, , 
11351, , 
11324, , 
11359, , 
11401, , 
11426, , 
11443, , 
11436, , 
11431, , 
11373, , 
11327, , 
11323, , 
11361, , 
11412, , 
11434, , 
11437, , 
11437, , 
11421, , 
11388, , 
11343, , 
11326, , 
11362, , 
11407, , 
11436, , 
11425, , 
11437, , 
11423, , 
11391, , 
11360, , 
11348, , 
11366, , 
11403, , 
11433, , 
11437, , 
11421, , 
11382, , 
11362, , 
11356, , 
11371, , 
11404, , 
11432, , 
11441, , 
11425, , 
11389, , 
11358, , 
11355, , 
11365, , 
11386, , 
11407, , 
11443, , 
11438, , 
11417, , 
11386, , 
11361, , 
11346, , 
11365, , 
11407, , 
11439, , 
11439, , 
11414, , 
11383, , 
11361, , 
11352, , 
11367, , 
11403, , 
11431, , 
11434, , 
11421, , 
11388, , 
11360, , 
11353, , 
11362, , 
11407, , 
11431, , 
11427, , 
11422, , 
11381, , 
11355, , 
11346, , 
11363, , 
11404, , 
11434, , 
11430, , 
11444, , 
11405, , 
11349, , 
11349, , 
11366, , 
11391, , 
11405, , 
11431, , 
11434, , 
11416, , 
11385, , 
11357, , 
11355, , 
11363, , 
11403, , 
11436, , 
11437, , 
11421, , 
11393, , 
11389, , 
11363, , 
11355, , 
11364, , 
11404, , 
11428, , 
11438, , 
11426, , 
11384, , 
11354, , 
11350, , 
11369, , 
11403, , 
11434, , 
11437, , 
11418, , 
11400, , 
11385, , 
11355, , 
11363, , 
11364, , 
11399, , 
11431, , 
11441, , 
11419, , 
11392, , 
11380, , 
11360, , 
11347, , 
11379, , 
11430, , 
11434, , 
11436, , 
11425, , 
11395, , 
11342, , 
11331, , 
11362, , 
11399, , 
11430, , 
11435, , 
11446, , 
11423, , 
11371, , 
11321, , 
11321, , 
11381, , 
11426, , 
11426, , 
11435, , 
11437, , 
11406, , 
11358, , 
11355, , 
11360, , 
11390, , 
11399, , 
11434, , 
11429, , 
11422, , 
11387, , 
11353, , 
11344, , 
11366, , 
11407, , 
11427, , 
11439, , 
11433, , 
11415, , 
11391, , 
11348, , 
11328, , 
11365, , 
11401, , 
11431, , 
11438, , 
11437, , 
11417, , 
11386, , 
11341, , 
11332, , 
11361, , 
11396, , 
11431, , 
11436, , 
11432, , 
11418, , 
11383, , 
11357, , 
11352, , 
11360, , 
11408, , 
11423, , 
11430, , 
11439, , 
11425, , 
11379, , 
11360, , 
11359, , 
11361, , 
11406, , 
11430, , 
11434, , 
11424, , 
11384, , 
11354, , 
11361, , 
11365, , 
11401, , 
11431, , 
11439, , 
11418, , 
11378, , 
11360, , 
11360, , 
11360, , 
11405, , 
11429, , 
11433, , 
11421, , 
11400, , 
11386, , 
11353, , 
11357, , 
11367, , 
11414, , 
11430, , 
11431, , 
11426, , 
11388, , 
11362, , 
11352, , 
11359, , 
11403, , 
11433, , 
11436, , 
11412, , 
11383, , 
11369, , 
11392, , 
11394, , 
11394, , 
11408, , 
11413, , 
11392, , 
11391, , 
11382, , 
11386, , 
11395, , 
11394, , 
11394, , 
11391, , 
11394, , 
11389, , 
11390, , 
11407, , 
11418, , 
11390, , 
11393, , 
11391, , 
11395, , 
11386, , 
11388, , 
11394, , 
11388, , 
11400, , 
11429, , 
11421, , 
11395, , 
11379, , 
11357, , 
11367, , 
11386, , 
11405, , 
11432, , 
11425, , 
11422, , 
11378, , 
11359, , 
11354, , 
11362, , 
11405, , 
11428, , 
11441, , 
11435, , 
11417, , 
11380, , 
11345, , 
11323, , 
11359, , 
11399, , 
11431, , 
11428, , 
11439, , 
11417, , 
11380, , 
11357, , 
11353, , 
11357, , 
11400, , 
11430, , 
11435, , 
11432, , 
11419, , 
11385, , 
11361, , 
11354, , 
11363, , 
11399, , 
11431, , 
11436, , 
11414, , 
11396, , 
11376, , 
11357, , 
11362, , 
11407, , 
11437, , 
11431, , 
11417, , 
11384, , 
11355, , 
11353, , 
11365, , 
11397, , 
11439, , 
11431, , 
11414, , 
11392, , 
11378, , 
11355, , 
11363, , 
11405, , 
11432, , 
11432, , 
11425, , 
11382, , 
11349, , 
11346, , 
11362, , 
11397, , 
11422, , 
11432, , 
11437, , 
11424, , 
11384, , 
11351, , 
11349, , 
11363, , 
11406, , 
11429, , 
11432, , 
11431, , 
11420, , 
11388, , 
11339, , 
11322, , 
11352, , 
11404, , 
11430, , 
11432, , 
11426, , 
11419, , 
11378, , 
